MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,category,image_size,n,stage
2.784605651136526,268.705,262.1106296296296,1.0,264.7315,212.631,10.440096398196419,keystream,768x512,54,logistic_double
0.037346930107365096,89.0777,88.97913333333332,0.33348666490097995,88.9796,88.9005,0.057163668531681276,keystream,1024x1024,9,reaction_diffusion
0.9700812135070844,89.0279,87.91198333333334,0.3277803860060458,88.89945,73.581,2.96963636787883,keystream,1280x720,36,reaction_diffusion
0.566763281872271,89.0712,88.4356611111111,0.31547906498334993,88.9279,80.9033,1.7349896383845032,keystream,1920x1080,36,reaction_diffusion
1.430790538982757,89.0262,87.61434444444444,0.3380640981888836,88.3789,81.9049,2.189985518851159,keystream,512x512,9,reaction_diffusion
0.12914132724232205,89.011,88.54548333333334,0.33511627481567036,88.5411,87.7042,0.2795409435443172,keystream,512x768,18,reaction_diffusion
0.8076526849213455,89.0306,87.75016851851852,0.33478294505839845,88.44985,72.6148,3.0280667869073414,keystream,768x512,54,reaction_diffusion
0.029367607875781562,34.3763,34.31034444444444,0.1285924228719727,34.3121,34.2496,0.044950420218033006,keystream,1024x1024,9,sine_map
0.39616502436748363,34.3549,33.92133333333333,0.12647590592605687,34.311350000000004,28.6882,1.2127500745943376,keystream,1280x720,36,sine_map
0.36801821631856924,34.5745,34.06225555555555,0.12151125913322831,34.32965,28.2451,1.126586376485416,keystream,1920x1080,36,sine_map
0.8456112719565945,34.2564,33.45741111111111,0.12909700559575113,34.1662,31.0667,1.2943029672805018,keystream,512x512,9,sine_map
0.07343569335763406,34.3163,34.18692222222222,0.12938654340386083,34.26325,33.7824,0.15895982679893553,keystream,512x768,18,sine_map
0.32697959861278053,34.3265,33.934340740740744,0.1294657175433557,34.24735,28.0199,1.2259181217878061,keystream,768x512,54,sine_map
3.931445675864237,191.03,179.2411111111111,37.8441833192068,178.118,172.345,6.017518891628934,permutation,1024x1024,9,affine_modular
3.8361045165132155,219.125,200.10452777777778,41.94348540753623,199.317,159.098,11.743177091366986,permutation,1280x720,36,affine_modular
2.8615592862400514,205.508,190.0135,44.43825557938204,189.7545,167.284,8.759875366040973,permutation,1920x1080,36,affine_modular
24.05837234618895,179.425,140.56623333333334,,152.297,80.4475,36.82403930539125,permutation,2048x2048,9,affine_modular
20.79362847518716,160.448,129.26443333333333,,136.739,78.6869,31.826982359980345,permutation,4096x4096,9,affine_modular
4.230643983188478,252.962,248.58766666666665,42.685431075749506,249.753,232.012,6.4754754844721605,permutation,512x512,9,affine_modular
2.553191084318545,258.897,255.31594444444443,47.61909054605492,257.79949999999997,239.657,5.526669579755135,permutation,512x768,18,affine_modular
2.8790081448107605,259.05,254.17094444444444,47.510293117824965,258.20050000000003,204.485,10.7940320205661,permutation,768x512,54,affine_modular
0.6660781751953794,458.015,456.2251111111111,96.32537219104584,456.361,454.263,1.0195074110133358,permutation,1024x1024,9,arnold_cat_map
6.552591405876509,457.135,447.74325,93.85051243594806,455.4395,367.203,20.058953283295434,permutation,1280x720,36,arnold_cat_map
1.7654014976447756,455.187,451.0892777777778,105.49577064265303,452.95349999999996,431.778,5.404290298912578,permutation,1920x1080,36,arnold_cat_map
1.569132307827055,452.478,450.19666666666666,,450.982,444.896,2.401733124225084,permutation,2048x2048,9,arnold_cat_map
2.079459857783583,443.738,440.97933333333333,,442.456,435.161,3.1828467210973215,permutation,4096x4096,9,arnold_cat_map
1.9522111488043576,461.483,456.9588888888889,78.46522483463679,456.456,452.386,2.988078288986262,permutation,512x512,9,arnold_cat_map
0.7606500410054725,461.265,458.7659444444445,85.56464068659055,458.899,454.619,1.6465126595044746,permutation,512x768,18,arnold_cat_map
4.777879988342369,462.589,454.7591851851852,85.00476808392187,459.634,373.333,17.91331840361272,permutation,768x512,54,arnold_cat_map
55.65510452396373,4274.86,4171.163333333334,880.6811610488563,4182.25,3988.23,85.18638447545469,permutation,1024x1024,9,block_permutation
62.24329439096231,4431.29,4221.516666666666,884.8631496366768,4264.0650000000005,3539.72,190.54069711519074,permutation,1280x720,36,block_permutation
35.743208261857156,3938.69,3803.9213888888894,889.6190580317839,3835.5249999999996,3373.52,109.41798447507294,permutation,1920x1080,36,block_permutation
92.1341902633756,4037.89,3871.8744444444446,,3904.21,3673.96,141.021719790881,permutation,2048x2048,9,block_permutation
14.383834058182538,3218.23,3187.8700000000003,,3179.38,3159.13,22.0160725380345,permutation,4096x4096,9,block_permutation
608.3246463146801,9437.17,8406.278888888888,1443.457122900418,8332.59,6476.46,931.1091525224695,permutation,512x512,9,block_permutation
