chi_square,cipher,corr_d,corr_h,corr_v,cpa_score,dataset,entropy,image,image_kind,image_size,key_sensitivity,kpa_score,mode,npcr,repeat,run_id,uaci
277.335,aes_ctr,0.00179049,0.00158659,-0.000884762,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.6155,1,full,3.6169e-05,2,full__video_720p_frame_0001__rep2,1.41839e-07
243.485,chacha20,-0.000139,0.000582694,-5.64645e-05,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.6122,1,full,3.6169e-05,2,full__video_720p_frame_0001__rep2,1.41839e-07
259.925,aes_256_gcm,-5.80734e-05,0.000364975,0.000446893,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.6059,1,full,3.6169e-05,2,full__video_720p_frame_0001__rep2,1.41839e-07
230.723,chacha20_poly1305,-0.000681272,0.000661709,-0.000734366,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.607,1,full,3.6169e-05,2,full__video_720p_frame_0001__rep2,1.41839e-07
16735.9,logistic_xor,0.00781337,-0.0540471,0.00869619,1,video_frame_workload,7.99556,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
16128.3,logistic_permute_xor,-0.00246398,-0.00534973,-0.000517127,0.00659686,video_frame_workload,7.99573,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.6096,0.999999,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
15856.2,arnold_xor,0.00849133,-0.0478565,0.00942766,0.10309,video_frame_workload,7.9958,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
16771.3,tiled_arnold_xor,0.00878541,-0.046712,0.00821059,0.0248618,video_frame_workload,7.99555,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
271.424,tent_block_xor,-5.56443e-05,-0.00396319,-0.000740705,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.6182,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
6887.49,sine_xor,0.087121,0.0504402,0.0874349,1,video_frame_workload,7.99818,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.3062,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
5079.67,coupled_lattice_xor,0.175914,0.17326,0.176851,1,video_frame_workload,7.99868,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.4157,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
8943.07,hamiltonian_lattice_xor,0.00291123,-0.0160722,0.00104466,1,video_frame_workload,7.99763,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.5373,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
238.823,chaotic_seed_blake3_xor,0.000592595,-0.00100422,0.000876335,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.6064,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
277.335,aes_ctr,0.00179049,0.00158659,-0.000884762,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.6155,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
243.485,chacha20,-0.000139,0.000582694,-5.64645e-05,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.6122,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
259.925,aes_256_gcm,-5.80734e-05,0.000364975,0.000446893,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.6059,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
230.723,chacha20_poly1305,-0.000681272,0.000661709,-0.000734366,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0001.ppm,video_720p_frame_0001,,99.607,1,full,3.6169e-05,3,full__video_720p_frame_0001__rep3,1.41839e-07
16384,logistic_xor,0.00802647,-0.0531289,0.00782963,1,video_frame_workload,7.99565,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
16255.6,logistic_permute_xor,0.00176722,-0.00715228,0.00134508,0.00665835,video_frame_workload,7.99569,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6046,0.999999,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
15981.7,arnold_xor,0.0086811,-0.0485212,0.0077122,0.10315,video_frame_workload,7.99576,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
16397,tiled_arnold_xor,0.00833184,-0.0452898,0.00705301,0.0247363,video_frame_workload,7.99565,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
270.713,tent_block_xor,-0.000191842,-0.00407805,0.000636495,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6182,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
6835.36,sine_xor,0.0868281,0.0492278,0.0866208,1,video_frame_workload,7.99819,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.3062,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
5257.24,coupled_lattice_xor,0.174941,0.171872,0.176909,1,video_frame_workload,7.99863,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4157,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
8655.52,hamiltonian_lattice_xor,0.00199538,-0.0166746,0.00165031,1,video_frame_workload,7.9977,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.5373,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
265.942,chaotic_seed_blake3_xor,-8.38555e-05,0.00060796,0.00128187,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6064,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
266.261,aes_ctr,-0.000610398,0.000210645,-0.000419648,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6155,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
275.658,chacha20,-0.000546746,0.00184957,0.000586209,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6122,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
308.233,aes_256_gcm,-0.000649144,-0.000795234,0.00268746,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6059,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
287.57,chacha20_poly1305,-0.000674473,-0.000414537,0.00054049,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.607,1,full,3.6169e-05,1,full__video_720p_frame_0002__rep1,1.41839e-07
16384,logistic_xor,0.00802647,-0.0531289,0.00782963,1,video_frame_workload,7.99565,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
16255.6,logistic_permute_xor,0.00176722,-0.00715228,0.00134508,0.00665835,video_frame_workload,7.99569,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6046,0.999999,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
15981.7,arnold_xor,0.0086811,-0.0485212,0.0077122,0.10315,video_frame_workload,7.99576,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
16397,tiled_arnold_xor,0.00833184,-0.0452898,0.00705301,0.0247363,video_frame_workload,7.99565,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
270.713,tent_block_xor,-0.000191842,-0.00407805,0.000636495,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6182,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
6835.36,sine_xor,0.0868281,0.0492278,0.0866208,1,video_frame_workload,7.99819,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.3062,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
5257.24,coupled_lattice_xor,0.174941,0.171872,0.176909,1,video_frame_workload,7.99863,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4157,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
8655.52,hamiltonian_lattice_xor,0.00199538,-0.0166746,0.00165031,1,video_frame_workload,7.9977,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.5373,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
265.942,chaotic_seed_blake3_xor,-8.38555e-05,0.00060796,0.00128187,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6064,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
266.261,aes_ctr,-0.000610398,0.000210645,-0.000419648,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6155,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
275.658,chacha20,-0.000546746,0.00184957,0.000586209,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6122,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
308.233,aes_256_gcm,-0.000649144,-0.000795234,0.00268746,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6059,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
287.57,chacha20_poly1305,-0.000674473,-0.000414537,0.00054049,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.607,1,full,3.6169e-05,2,full__video_720p_frame_0002__rep2,1.41839e-07
16384,logistic_xor,0.00802647,-0.0531289,0.00782963,1,video_frame_workload,7.99565,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
16255.6,logistic_permute_xor,0.00176722,-0.00715228,0.00134508,0.00665835,video_frame_workload,7.99569,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6046,0.999999,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
15981.7,arnold_xor,0.0086811,-0.0485212,0.0077122,0.10315,video_frame_workload,7.99576,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
16397,tiled_arnold_xor,0.00833184,-0.0452898,0.00705301,0.0247363,video_frame_workload,7.99565,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
270.713,tent_block_xor,-0.000191842,-0.00407805,0.000636495,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6182,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
6835.36,sine_xor,0.0868281,0.0492278,0.0866208,1,video_frame_workload,7.99819,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.3062,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
5257.24,coupled_lattice_xor,0.174941,0.171872,0.176909,1,video_frame_workload,7.99863,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.4157,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
8655.52,hamiltonian_lattice_xor,0.00199538,-0.0166746,0.00165031,1,video_frame_workload,7.9977,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.5373,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
265.942,chaotic_seed_blake3_xor,-8.38555e-05,0.00060796,0.00128187,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6064,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
266.261,aes_ctr,-0.000610398,0.000210645,-0.000419648,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6155,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
275.658,chacha20,-0.000546746,0.00184957,0.000586209,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6122,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
308.233,aes_256_gcm,-0.000649144,-0.000795234,0.00268746,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.6059,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
287.57,chacha20_poly1305,-0.000674473,-0.000414537,0.00054049,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0002.ppm,video_720p_frame_0002,,99.607,1,full,3.6169e-05,3,full__video_720p_frame_0002__rep3,1.41839e-07
16616.3,logistic_xor,0.007958,-0.0541751,0.00857233,1,video_frame_workload,7.9956,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
16789.8,logistic_permute_xor,-4.81959e-05,-0.00801271,-0.00066847,0.00665907,video_frame_workload,7.99555,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6055,0.999999,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
16669,arnold_xor,0.00780791,-0.048717,0.0075878,0.103247,video_frame_workload,7.99558,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
16350.5,tiled_arnold_xor,0.00544161,-0.0471887,0.0077017,0.0249117,video_frame_workload,7.99566,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
250.335,tent_block_xor,0.000537257,-0.00327863,-0.000102279,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6182,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
7186.56,sine_xor,0.0881946,0.0505351,0.0867376,1,video_frame_workload,7.9981,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.3062,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
5212,coupled_lattice_xor,0.173174,0.170158,0.176115,1,video_frame_workload,7.99864,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4157,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
8989.94,hamiltonian_lattice_xor,0.00474926,-0.0176826,0.0030627,1,video_frame_workload,7.99761,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.5373,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
261.207,chaotic_seed_blake3_xor,-0.000344649,5.3319e-05,-9.18726e-06,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6064,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
255.769,aes_ctr,0.000401563,0.000772111,-0.00157754,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6155,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
276.1,chacha20,-0.00150913,0.00012895,0.00119911,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6122,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
250.254,aes_256_gcm,-0.000529091,-2.60717e-05,0.00186632,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6059,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
282.97,chacha20_poly1305,0.000419135,-0.00145879,-0.000511345,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.607,1,full,3.6169e-05,1,full__video_720p_frame_0003__rep1,1.41839e-07
16616.3,logistic_xor,0.007958,-0.0541751,0.00857233,1,video_frame_workload,7.9956,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
16789.8,logistic_permute_xor,-4.81959e-05,-0.00801271,-0.00066847,0.00665907,video_frame_workload,7.99555,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6055,0.999999,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
16669,arnold_xor,0.00780791,-0.048717,0.0075878,0.103247,video_frame_workload,7.99558,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
16350.5,tiled_arnold_xor,0.00544161,-0.0471887,0.0077017,0.0249117,video_frame_workload,7.99566,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
250.335,tent_block_xor,0.000537257,-0.00327863,-0.000102279,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6182,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
7186.56,sine_xor,0.0881946,0.0505351,0.0867376,1,video_frame_workload,7.9981,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.3062,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
5212,coupled_lattice_xor,0.173174,0.170158,0.176115,1,video_frame_workload,7.99864,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4157,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
8989.94,hamiltonian_lattice_xor,0.00474926,-0.0176826,0.0030627,1,video_frame_workload,7.99761,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.5373,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
261.207,chaotic_seed_blake3_xor,-0.000344649,5.3319e-05,-9.18726e-06,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6064,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
255.769,aes_ctr,0.000401563,0.000772111,-0.00157754,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6155,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
276.1,chacha20,-0.00150913,0.00012895,0.00119911,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6122,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
250.254,aes_256_gcm,-0.000529091,-2.60717e-05,0.00186632,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6059,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
282.97,chacha20_poly1305,0.000419135,-0.00145879,-0.000511345,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.607,1,full,3.6169e-05,2,full__video_720p_frame_0003__rep2,1.41839e-07
16616.3,logistic_xor,0.007958,-0.0541751,0.00857233,1,video_frame_workload,7.9956,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
16789.8,logistic_permute_xor,-4.81959e-05,-0.00801271,-0.00066847,0.00665907,video_frame_workload,7.99555,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6055,0.999999,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
16669,arnold_xor,0.00780791,-0.048717,0.0075878,0.103247,video_frame_workload,7.99558,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
16350.5,tiled_arnold_xor,0.00544161,-0.0471887,0.0077017,0.0249117,video_frame_workload,7.99566,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
250.335,tent_block_xor,0.000537257,-0.00327863,-0.000102279,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6182,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
7186.56,sine_xor,0.0881946,0.0505351,0.0867376,1,video_frame_workload,7.9981,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.3062,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
5212,coupled_lattice_xor,0.173174,0.170158,0.176115,1,video_frame_workload,7.99864,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.4157,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
8989.94,hamiltonian_lattice_xor,0.00474926,-0.0176826,0.0030627,1,video_frame_workload,7.99761,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.5373,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
261.207,chaotic_seed_blake3_xor,-0.000344649,5.3319e-05,-9.18726e-06,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6064,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
255.769,aes_ctr,0.000401563,0.000772111,-0.00157754,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6155,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
276.1,chacha20,-0.00150913,0.00012895,0.00119911,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6122,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
250.254,aes_256_gcm,-0.000529091,-2.60717e-05,0.00186632,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.6059,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
282.97,chacha20_poly1305,0.000419135,-0.00145879,-0.000511345,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0003.ppm,video_720p_frame_0003,,99.607,1,full,3.6169e-05,3,full__video_720p_frame_0003__rep3,1.41839e-07
17162.4,logistic_xor,0.0064919,-0.0541199,0.00816543,1,video_frame_workload,7.99545,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
16864.4,logistic_permute_xor,-0.000100427,-0.00465871,-0.00136287,0.00667173,video_frame_workload,7.99553,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6053,0.999999,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
16925.8,arnold_xor,0.00949016,-0.0473102,0.00774726,0.103138,video_frame_workload,7.99551,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
17013.6,tiled_arnold_xor,0.00732993,-0.0476691,0.00815873,0.0247081,video_frame_workload,7.99549,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
273.109,tent_block_xor,-0.000455016,-0.00188862,-0.000481275,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6182,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
7317.98,sine_xor,0.0857066,0.0476566,0.0850876,1,video_frame_workload,7.99807,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.3062,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
5838.37,coupled_lattice_xor,0.17345,0.169516,0.175226,1,video_frame_workload,7.99848,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4157,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
